Station or stop,Name,Coordinate Latitude,Coordinate Longitude,Number of trains,Minutes of delay,geometry,route_ids
80043414,COTTBUS HEIZKRAFTWERK,51.756496,14.360855,10.5,0.0,POINT (14.36086 51.75650),6345.0
80296798,SULZDORF,49.09989,9.8369,11.1,3.5,POINT (9.83690 49.09989),4950.0
80101220,MARL MITTE,51.653813,7.099736,11.480392,1.647059,POINT (7.09974 51.65381),2252.0
80622993,APPENWEIER NORD,48.5519,7.976426,55.874608,11.54232,POINT (7.97643 48.55190),4280.0
80208306,RUDOLSTADT-SCHWARZA,50.690422,11.328537,19.00625,1.4375,POINT (11.32854 50.69042),6305.0
80190934,HEILBRONN HBF,49.143227,9.207574,30.84141,32.167401,POINT (9.20757 49.14323),4950.0
80186080,BACKNANG,48.944288,9.42705,11.338346,27.526316,POINT (9.42705 48.94429),4931.0
80040170,KOLKWITZ,51.757811,14.250658,13.172185,0.0,POINT (14.25066 51.75781),6345.0
80103978,GELSENKIRCHEN-HASSEL,51.610878,7.066598,11.678261,0.443478,POINT (7.06660 51.61088),2252.0
80241257,MAGDEBURG SKET INDUSTRIEPARK,52.1003,11.637776,13.535948,0.777778,POINT (11.63778 52.10030),6406.0
80230052,HALLE-AMMENDORF,51.427609,11.98856,18.594262,9.245902,POINT (11.98856 51.42761),6340.0
80163154,CAMBURG (SAALE),51.052555,11.705646,19.335443,9.873418,POINT (11.70565 51.05255),6305.0
80223297,OTTENSOOS,49.508576,11.339474,11.421687,0.0,POINT (11.33947 49.50858),5904.0
80163386,UNTERLOQUITZ,50.58222,11.397108,26.964706,2.0,POINT (11.39711 50.58222),6383.0
80220350,KRONACH,50.240254,11.321425,26.097561,8.304878,POINT (11.32142 50.24025),5010.0
80295246,WEILER (REMS),48.800392,9.502298,11.051852,0.0,POINT (9.50230 48.80039),4710.0
80110593,OFFENBACH(MAIN)HBF,50.100736,8.761749,13.944444,16.833333,POINT (8.76175 50.10074),3680.0
80245852,SALZWEDEL,52.856375,11.173474,11.425,14.416667,POINT (11.17347 52.85637),6899.0
80014928,KREMPE,53.83565,9.48296,12.298429,0.0,POINT (9.48296 53.83565),1210.0
80139097,HASENWECHSEL,52.557567,9.966701,15.376147,2.293578,POINT (9.96670 52.55757),1710.0
80223339,NUERNBERG-LAUFAMHOLZ,49.463465,11.168615,11.45977,0.0,POINT (11.16862 49.46346),5904.0
80094904,FROENDENBERG,51.472154,7.761849,10.558442,1.558442,POINT (7.76185 51.47215),2852.0
80132639,WOLTWIESCHE,52.20206,10.279705,14.925926,0.0,POINT (10.27970 52.20206),1772.0
80273532,ZACHUN,53.503892,11.324776,10.954545,0.0,POINT (11.32478 53.50389),6442.0
80722066,NECKARGEMUEND ALTSTADT,49.392342,8.802871,11.361702,0.0,POINT (8.80287 49.39234),4111.0
80270876,PAPENDORF HP,54.036596,12.137331,12.694737,0.0,POINT (12.13733 54.03660),6446.0
80144220,EFRINGEN-KIRCHEN,47.656001,7.563376,16.20122,30.030488,POINT (7.56338 47.65600),4000.0
80141168,NECKARSTEINACH,49.404908,8.84172,11.319149,0.0,POINT (8.84172 49.40491),4111.0
80295220,GERADSTETTEN,48.80624,9.44078,11.090226,0.0,POINT (9.44078 48.80624),4710.0
80916445,HAMBURG SUEDERELBBRUECKE DB-GRENZE,53.483103,10.000181,14.871134,10.113402,POINT (10.00018 53.48310),1255.0
80308841,BERLIN BORNHOLMER STRASSE BFT,52.555118,13.398326,14.676471,2.25,POINT (13.39833 52.55512),6141.0
80202549,BRUCKMUEHL,47.880853,11.917,14.3,82.4,POINT (11.91700 47.88085),5622.0
80195453,FREUSBURG SIEDLUNG,50.81728,7.896085,14.149068,0.0,POINT (7.89609 50.81728),2880.0
80296467,SENNFELD,49.37982,9.38148,10.166667,0.0,POINT (9.38148 49.37982),4900.0
80212191,SANDE,53.4916,8.03257,11.652174,79.478261,POINT (8.03257 53.49160),1540.0
80066316,GRUENA (SACHS),50.812297,12.798584,11.2,0.4,POINT (12.79858 50.81230),6258.0
80263178,SAAL(DONAU),48.90347,11.93517,13.289017,46.520231,POINT (11.93517 48.90347),5851.0
80190884,LIMBURGERHOF,49.424231,8.390672,12.158537,0.0,POINT (8.39067 49.42423),3401.0
80213611,SCHWERIN HBF,53.634533,11.407519,15.537778,5.466667,POINT (11.40752 53.63453),6932.0
80295923,BENNINGEN (NECKAR),48.943681,9.244568,10.444444,2.444444,POINT (9.24457 48.94368),4931.0
80130443,STEDERDORF (KR UELZEN),52.907394,10.592744,11.483871,0.0,POINT (10.59274 52.90739),6899.0
80627919,HANNOVER-LEDEBURG (ABZW),52.41023,9.692587,11.134921,4.134921,POINT (9.69259 52.41023),1711.0
80270199,WARNOW (MECKL),53.79023,11.871917,12.258824,1.282353,POINT (11.87192 53.79023),1122.0
80295725,NEUSTADT-HOHENACKER,48.859306,9.324779,11.75,1.84375,POINT (9.32478 48.85931),4930.0
80012997,EINFELD,54.129343,9.997901,11.761364,0.0,POINT (9.99790 54.12934),1220.0
80090126,DRESDEN MITTE,51.056148,13.72421,15.811321,33.54717,POINT (13.72421 51.05615),6244.0
80135608,SEELZE,52.392321,9.594422,12.206349,1.849206,POINT (9.59442 52.39232),1750.0
80165332,HAUSEN,51.382438,10.38068,13.546875,5.125,POINT (10.38068 51.38244),6343.0
80085977,BERLIN-LICHTENBERG,52.510255,13.496888,13.666667,20.692308,POINT (13.49689 52.51026),6139.0
80155887,SIEGBURG,50.795844,7.203399,14.781818,2.090909,POINT (7.20340 50.79584),2690.0
80155903,BLANKENBERG (SIEG),50.7697,7.34926,14.8,2.181818,POINT (7.34926 50.76970),2651.0
80033944,RANGSDORF,52.296173,13.4325,13.891304,6.891304,POINT (13.43250 52.29617),6135.0
80722082,HEIDELBERG-WESTSTADT/SUEDSTADT,49.398634,8.688223,11.212766,3.021277,POINT (8.68822 49.39863),4000.0
80295741,WINNENDEN,48.880068,9.39338,11.441176,17.794118,POINT (9.39338 48.88007),4930.0
80066340,ST EGIDIEN,50.791152,12.6217,11.75,0.333333,POINT (12.62170 50.79115),6641.0
80944348,HENNEF IM SIEGBOGEN,50.773196,7.312576,14.941176,1.823529,POINT (7.31258 50.77320),2651.0
80297630,GEROLDSHAUSEN,49.687424,9.903791,15.0,15.0,POINT (9.90379 49.68742),4120.0
80130401,SCHNEGA,52.87055,10.891486,11.507937,12.904762,POINT (10.89149 52.87055),6899.0
80111195,EDDERSHEIM,50.039395,8.4575,11.822222,1.377778,POINT (8.45750 50.03939),3603.0
80227447,SCHNELLDORF,49.1943,10.178052,13.058252,1.417476,POINT (10.17805 49.19430),5902.0
80145136,TRIBERG,48.139861,8.236903,11.2,5.4,POINT (8.23690 48.13986),4250.0
80262287,BODENWOEHR NORD,49.2802,12.322947,12.252427,32.106796,POINT (12.32295 49.28020),5803.0
80231431,BERGWITZ,51.803872,12.578465,12.256881,4.40367,POINT (12.57846 51.80387),6132.0
80033928,BLANKENFELDE (KR TELTOW-FLAEMING),52.336248,13.416371,13.27027,2.675676,POINT (13.41637 52.33625),6138.0
80137190,FRILLE,52.33335,8.99398,11.861538,3.569231,POINT (8.99398 52.33335),1741.0
80075747,BERLIN-BLANKENBURG,52.59319,13.445541,14.398649,9.959459,POINT (13.44554 52.59319),6085.0
80103036,WALSUM,51.53451,6.720423,11.61194,162.298507,POINT (6.72042 51.53451),2271.0
80097808,NEVINGHOF/MUENSTER ZENTRUM NORD,51.98587,7.638343,12.432432,5.5,POINT (7.63834 51.98587),2931.0
80080960,DUESSELDORF-BILK,51.208509,6.775585,11.181818,20.636364,POINT (6.77559 51.20851),2550.0
80220269,FOERTSCHENDORF,50.393476,11.350128,31.651163,11.197674,POINT (11.35013 50.39348),5010.0
80249334,BERLIN-SCHOENEWEIDE PBF,52.456951,13.506849,10.833333,7.25,POINT (13.50685 52.45695),6143.0
80295378,PLUEDERHAUSEN,48.79665,9.59688,10.4,2.555556,POINT (9.59688 48.79665),4710.0
80040147,VETSCHAU,51.7911,14.082984,13.129032,32.941935,POINT (14.08298 51.79110),6142.0
80100271,KAMEN,51.586775,7.661444,12.847826,4.695652,POINT (7.66144 51.58678),2650.0
80091504,THARANDT,50.983776,13.591956,10.0,3.0,POINT (13.59196 50.98378),6259.0
80021733,BOBINGEN,48.2679,10.839191,11.090909,29.272727,POINT (10.83919 48.26790),5363.0
80249318,BERLIN-BAUMSCHULENWEG,52.469132,13.48628,11.571429,3.571429,POINT (13.48628 52.46913),6007.0
80251918,WINCHERINGEN,49.609001,6.407179,11.27907,5.186047,POINT (6.40718 49.60900),3010.0
80342105,MUENSTER (WESTF) UNTERWERK,51.924319,7.632335,14.711712,1.18018,POINT (7.63234 51.92432),2931.0
80117002,FRANKFURT MAIN-NECKAR-BRUECKE,50.0974,8.652772,12.241379,1.086207,POINT (8.65277 50.09740),3900.0
80261602,VILSECK,49.61679,11.806215,10.972973,26.864865,POINT (11.80621 49.61679),5060.0
80151142,RUMELN,51.398357,6.67549,11.0,1.8,POINT (6.67549 51.39836),2340.0
80290577,ESSLINGEN-ZELL,48.724345,9.359578,11.684211,0.0,POINT (9.35958 48.72434),4701.0
80132621,BROISTEDT SALZGITTER NORD,52.19867,10.320635,14.892857,0.0,POINT (10.32063 52.19867),1772.0
80295956,KIRCHBERG (MURR),48.9408,9.33014,10.428571,2.857143,POINT (9.33014 48.94080),4931.0
80297846,GLEMS,48.892043,9.073629,10.536585,10.609756,POINT (9.07363 48.89204),4080.0
80042143,BISCHDORF (LAUSITZ),51.796265,13.964874,11.947368,24.0,POINT (13.96487 51.79626),6193.0
80103770,WESTOENNEN,51.557515,7.96148,13.333333,0.0,POINT (7.96148 51.55752),2103.0
80164657,GROSSRUDESTEDT,51.094661,11.091133,13.294118,11.647059,POINT (11.09113 51.09466),6300.0
80033936,DAHLEWITZ,52.326632,13.4214,13.730769,0.0,POINT (13.42140 52.32663),6135.0
80081893,LEVERKUSEN MITTE,51.031479,6.991774,13.137931,3.218391,POINT (6.99177 51.03148),2670.0
80021816,BUCHLOE,48.03475,10.717463,11.360825,46.061856,POINT (10.71746 48.03475),5520.0
80262808,REGENSBURG-WUTZLHOFEN,49.058733,12.135464,11.044776,17.283582,POINT (12.13546 49.05873),5860.0
80061796,STRASSGR-BERNSDORF,51.355827,14.061661,11.723404,39.085106,POINT (14.06166 51.35583),6194.0
80295931,MARBACH(NECKAR),48.944133,9.264984,10.466667,9.266667,POINT (9.26498 48.94413),4931.0
80155952,SCHLADERN (SIEG),50.80826,7.592644,14.622642,0.433962,POINT (7.59264 50.80826),2651.0
80178236,POPPENDORF,54.146462,12.296331,11.523077,0.0,POINT (12.29633 54.14646),0.0
80202853,MUENCHEN SIEMENSWERKE,48.094503,11.532799,13.833333,0.0,POINT (11.53280 48.09450),5530.0
80021725,INNINGEN,48.312065,10.869532,10.5,0.0,POINT (10.86953 48.31206),5304.0
80263699,GEISENHAUSEN,48.4749,12.24947,11.979592,43.877551,POINT (12.24947 48.47490),5720.0
80164699,LEUBINGEN,51.205159,11.153571,11.25,0.0,POINT (11.15357 51.20516),6300.0
80241885,FRENZ,51.748993,11.900065,10.5625,0.0,POINT (11.90006 51.74899),6420.0
80062224,RADEBEUL OST,51.099867,13.68093,15.152174,1.043478,POINT (13.68093 51.09987),6363.0
80313437,MUEHLHEIM OST,50.121193,8.847564,13.52381,1.714286,POINT (8.84756 50.12119),3680.0
80060855,GOERLITZ,51.148719,14.980615,10.931034,349.448276,POINT (14.98062 51.14872),6212.0
80807644,RADEBEUL NORD,51.111048,13.617451,15.634146,2.560976,POINT (13.61745 51.11105),6363.0
80145045,NIEDERWASSER,48.169671,8.222296,11.2,3.0,POINT (8.22230 48.16967),4250.0
80040683,WEISSWASSER(OBERLAUSITZ),51.507018,14.636647,11.5,80.166667,POINT (14.63665 51.50702),6142.0
80075390,BIRKENGRUND SUED,52.322057,13.273848,10.6,0.8,POINT (13.27385 52.32206),6132.0
80157123,NEUSS ERFTKANAL,51.2197,6.68866,11.875,22.0,POINT (6.68866 51.21970),2610.0
80231449,RADIS,51.754579,12.504817,12.308411,5.308411,POINT (12.50482 51.75458),6132.0
80382234,MECKELFELD HP,53.424707,10.029169,11.731707,0.0,POINT (10.02917 53.42471),1280.0
80295964,BURGSTALL (MURR),48.928328,9.369324,10.294118,6.352941,POINT (9.36932 48.92833),4931.0
80637975,OFFENBURG KREISSCHULZENTRUM,48.459782,7.955177,11.333333,0.666667,POINT (7.95518 48.45978),4250.0
80185256,ROHRBACH (SAAR),49.277584,7.1574,10.878788,4.181818,POINT (7.15740 49.27758),3450.0
80212340,AUGUSTFEHN,53.221606,7.760331,13.230769,7.692308,POINT (7.76033 53.22161),1520.0
80137091,SCHAEFERHOF,52.6109,9.19432,10.931034,0.0,POINT (9.19432 52.61090),1741.0
80722074,HEIDELBERG ORTHOPAEDIE,49.409771,8.775143,11.1,0.0,POINT (8.77514 49.40977),4110.0
80033480,BERLIN GREIFSWALDER STRASSE,52.539896,13.439376,16.125,7.625,POINT (13.43938 52.53990),6170.0
80151043,DUESSELDORF FORTUNA,51.226,6.821233,15.352941,10.647059,POINT (6.82123 51.22600),2550.0
80105296,DORTMUND-KOERNE (ABZW),51.530816,7.516829,12.5,11.0,POINT (7.51683 51.53082),2650.0
80033951,DABENDORF,52.2395,13.4391,13.604651,6.767442,POINT (13.43910 52.23950),6543.0
80295022,ISPRINGEN,48.9155,8.67246,10.545455,0.0,POINT (8.67246 48.91550),4200.0
80885897,ASCHAFFENBURG-HOCHSCHULE,49.974159,9.160312,10.461538,0.0,POINT (9.16031 49.97416),5228.0
80062729,GROEDITZ(B RIESA),51.411384,13.439403,10.0,0.0,POINT (13.43940 51.41138),6273.0
80103556,PADERBORN NORD,51.729284,8.758192,10.512195,20.341463,POINT (8.75819 51.72928),2962.0
80044057,HENNERSDORF WEST,51.62975,13.60664,13.798165,2.284404,POINT (13.60664 51.62975),6345.0
80021709,AUGSBURG MORELLSTRASSE,48.3553,10.893061,10.25,10.875,POINT (10.89306 48.35530),5304.0
80291260,BIBERACH(RISS),48.10198,9.793245,10.0,49.0,POINT (9.79325 48.10198),4500.0
80265595,HOF VOGTL BAUMWOLLSPINNEREI,50.321183,11.906716,10.38,7.2,POINT (11.90672 50.32118),6362.0
80222976,SCHNABELWAID,49.8121,11.597,10.833333,1.833333,POINT (11.59700 49.81210),5903.0
80137125,LEESE-STOLZENAU,52.51114,9.111068,11.263158,14.315789,POINT (9.11107 52.51114),1741.0
80164673,SOEMMERDA,51.166279,11.128565,13.538462,22.076923,POINT (11.12857 51.16628),6300.0
80144998,BIBERACH (BADEN),48.338622,8.032836,11.0,1.833333,POINT (8.03284 48.33862),4250.0
80224758,ESSLEBEN,49.94385,10.085099,11.0,0.0,POINT (10.08510 49.94385),5102.0
80103804,LUENERN,51.54473,7.7618,14.777778,0.0,POINT (7.76180 51.54473),2103.0
80224766,BERGTHEIM,49.898982,10.076515,11.5,0.0,POINT (10.07652 49.89898),5102.0
80141192,HIRSCHHORN (NECKAR),49.4438,8.896101,11.265306,3.714286,POINT (8.89610 49.44380),4111.0
80020818,GUNDELFINGEN (BAY),48.54972,10.37832,22.0625,38.3125,POINT (10.37832 48.54972),5381.0
80231456,GRAEFENHAINICHEN,51.7266,12.460152,12.291262,0.805825,POINT (12.46015 51.72660),6132.0
80150979,MILLINGEN,51.560064,6.556856,10.761905,153.809524,POINT (6.55686 51.56006),2330.0
80339671,LEESE RWG,52.527756,9.125967,10.555556,0.0,POINT (9.12597 52.52776),1741.0
80021675,TUERKENFELD,48.105268,11.07779,12.0,0.0,POINT (11.07779 48.10527),5520.0
80196808,BERNTERODE WEST,51.389154,10.450244,11.625,0.25,POINT (10.45024 51.38915),6728.0
80151639,KLEINENBROICH,51.1957,6.5528,12.818182,1.181818,POINT (6.55280 51.19570),2550.0
80061812,CUNNERSDORF(B KAMENZ),51.30553,14.0733,11.727273,183.181818,POINT (14.07330 51.30553),6194.0
80293647,STUTTGART WEST,48.768521,9.144159,11.4,0.0,POINT (9.14416 48.76852),4861.0
80620872,AUGSBURG MESSE,48.338682,10.886092,10.833333,0.0,POINT (10.88609 48.33868),5308.0
80145003,STEINACH (BADEN),48.29888,8.056518,11.166667,0.333333,POINT (8.05652 48.29888),4250.0
80077974,GROSSBEEREN SUED,52.377697,13.300336,10.75,0.0,POINT (13.30034 52.37770),6132.0
80295907,FAVORITEPARK,48.909233,9.180302,10.6,0.0,POINT (9.18030 48.90923),4800.0
80020487,UNTERHAUSEN (BAY),48.71779,11.101556,11.0,22.785714,POINT (11.10156 48.71779),5381.0
80228551,HOF HBF HASSMANN,50.331362,11.90361,10.333333,2.111111,POINT (11.90361 50.33136),6362.0
80145029,HAUSACH,48.285404,8.182366,11.045455,26.727273,POINT (8.18237 48.28540),4251.0
80144907,THAYNGEN,47.74655,8.70527,11.444444,15.349206,POINT (8.70527 47.74655),4000.0
80251892,WELLEN (MOSEL),49.672685,6.441445,11.646341,5.060976,POINT (6.44144 49.67269),3010.0
80637678,ERFURT LEIPZIGER STRASSE,50.984677,11.051876,10.818182,0.363636,POINT (11.05188 50.98468),6302.0
80043364,GOLLMITZ (NIEDERLAUSITZ),51.703398,13.883947,11.793103,0.0,POINT (13.88395 51.70340),6345.0
80212456,SANDKRUG,53.054991,8.25595,10.636364,117.727273,POINT (8.25595 53.05499),1502.0
80067173,GROBAU,50.432294,11.945261,10.0,0.2,POINT (11.94526 50.43229),6362.0
80141465,BRUEHLER WEG,49.399927,8.54648,10.0,0.0,POINT (8.54648 49.39993),4080.0
80637876,ETZBACH KRAGES,50.780823,7.688695,10.666667,2.0,POINT (7.68870 50.78082),2651.0
80240424,BARLEBEN,52.208989,11.621348,10.5,20.75,POINT (11.62135 52.20899),6409.0
80220178,KULMBACH,50.110932,11.45219,10.108108,9.297297,POINT (11.45219 50.11093),5100.0
80224774,SELIGENSTADT (B WUERZBURG),49.854402,10.102451,11.5,7.5,POINT (10.10245 49.85440),5102.0
80235978,LEIPZIG-GROSSZSCHOCHER,51.302787,12.31531,13.882353,1.764706,POINT (12.31531 51.30279),6383.0
80281261,NEUBRANDENBURG,53.563827,13.263216,11.0,316.0,POINT (13.26322 53.56383),6088.0
80040634,BAGENZ,51.655528,14.428793,10.0,28.0,POINT (14.42879 51.65553),6142.0
80043380,EICHOW,51.746068,14.129895,12.216216,14.648649,POINT (14.12989 51.74607),6345.0
80062208,DRESDEN-PIESCHEN (ABZW),51.080796,13.719385,14.717949,1.769231,POINT (13.71939 51.08080),6363.0
80295733,SCHWAIKHEIM,48.86938,9.354902,11.666667,0.0,POINT (9.35490 48.86938),4930.0
80066332,HOHENSTEIN-ERNSTTHAL,50.800215,12.707678,11.625,17.0,POINT (12.70768 50.80022),6258.0
80103788,WERL,51.558864,7.913781,14.384615,24.0,POINT (7.91378 51.55886),2103.0
80063149,OSTRAU,51.201993,13.16801,10.0,4.666667,POINT (13.16801 51.20199),6255.0
80196030,DAUSENAU,50.32815,7.7591,10.0,1.0,POINT (7.75910 50.32815),3710.0
80043539,WALDDREHNA,51.773707,13.617911,14.142857,2.085714,POINT (13.61791 51.77371),6135.0
80034405,GROSSBEEREN,52.35334,13.286905,11.175,83.65,POINT (13.28691 52.35334),6132.0
80295857,FICHTENBERG,48.988598,9.702018,11.148936,4.808511,POINT (9.70202 48.98860),4930.0
80196006,NIEVERN,50.33736,7.682654,10.0,0.0,POINT (7.68265 50.33736),3710.0
80842856,EHNINGEN (B BOEBL) GLA KRIEGBAUM,48.664539,8.948013,10.25,0.0,POINT (8.94801 48.66454),4860.0
80164640,STOTTERNHEIM,51.05399,11.048977,13.294118,0.294118,POINT (11.04898 51.05399),6300.0
80093690,DORTMUND HBF,51.5178,7.459281,15.5,31.0,POINT (7.45928 51.51780),2158.0
80103796,HEMMERDE,51.553897,7.80418,14.666667,8.916667,POINT (7.80418 51.55390),2103.0
80254615,LIMBACH (B HOMBURG/SAAR),49.31299,7.27952,10.933333,0.0,POINT (7.27952 49.31299),3250.0
80040550,JAENSCHWALDE OST,51.877777,14.542602,11.878049,0.0,POINT (14.54260 51.87778),6345.0
80290346,STUTTGART HBF,48.7852,9.193238,11.2,9.8,POINT (9.19324 48.78520),4800.0
80111187,HATTERSHEIM(MAIN),50.069279,8.490571,11.644444,1.755556,POINT (8.49057 50.06928),3603.0
80361691,ERNSGADEN ISAR-AMPERWERKE,48.733852,11.576347,10.75,0.0,POINT (11.57635 48.73385),5851.0
80164038,UNTERWELLENBORN,50.659297,11.435094,10.428571,2.142857,POINT (11.43509 50.65930),6383.0
80123075,VAREL (OLDB),53.399075,8.150777,12.777778,0.0,POINT (8.15078 53.39908),1522.0
80081877,LEVERKUSEN-SCHLEBUSCH,51.031874,7.015573,16.470588,7.705882,POINT (7.01557 51.03187),2730.0
80241844,BERNBURG,51.796839,11.751411,10.52381,21.285714,POINT (11.75141 51.79684),6420.0
80101667,ESSEN-KRAY NORD,51.4713,7.084006,10.0,20.666667,POINT (7.08401 51.47130),2160.0
80882134,DILLINGEN (SAAR) DB/FORDWERKE,49.352109,6.760932,10.909091,0.0,POINT (6.76093 49.35211),3216.0
80152173,MOENCHENGLADBACH-LUERRIP,51.20096,6.472219,13.363636,1.909091,POINT (6.47222 51.20096),2550.0
80202796,DEISENHOFEN,48.021254,11.58283,14.944444,15.5,POINT (11.58283 48.02125),5551.0
80103572,PADERBORN KASSELER TOR,51.716199,8.76259,10.52,4.14,POINT (8.76259 51.71620),2960.0
80151621,BUETTGEN,51.197202,6.60686,13.0,4.666667,POINT (6.60686 51.19720),2550.0
80063206,WALDHEIM,51.077093,13.015808,10.0,1.0,POINT (13.01581 51.07709),6255.0
80081323,DUESSELDORF-DERENDF,51.246871,6.7944,10.125,48.625,POINT (6.79440 51.24687),2670.0
80066183,CHEMNITZ SUED HP,50.823828,12.926063,11.0,0.444444,POINT (12.92606 50.82383),6645.0
80480046,BRUEHL-VOCHEM,50.843784,6.90106,10.315789,479.368421,POINT (6.90106 50.84378),2631.0
80620310,WILHELMSHAVEN NORDSTRECKE,53.526035,7.988372,12.3,15.3,POINT (7.98837 53.52604),1552.0
80062497,GROSZENHAIN BERL BF,51.29865,13.520985,11.5,0.0,POINT (13.52098 51.29865),6253.0
80062554,MEISSEN,51.16413,13.48414,10.25,14.75,POINT (13.48414 51.16413),6386.0
80137083,LANGENDAMM (HAN),52.622185,9.232601,10.933333,0.0,POINT (9.23260 52.62219),1741.0
80295949,ERDMANNHAUSEN-RIELINGSHAUSEN,48.94926,9.30049,10.6,0.0,POINT (9.30049 48.94926),4931.0
80045617,BERLIN-SCHOENEWEIDE SAD,52.435945,13.540701,11.4,4.8,POINT (13.54070 52.43594),6142.0
80262279,ALTENSCHWAND,49.316219,12.250816,10.2,33.6,POINT (12.25082 49.31622),5800.0
80273540,KIRCH JESAR,53.448476,11.26447,10.53125,0.0,POINT (11.26447 53.44848),6442.0
80145565,MUEHLHAUSEN (B ENGEN),47.813606,8.80539,11.125,0.0,POINT (8.80539 47.81361),4250.0
80191031,WOERTH(RHEIN),49.046848,8.274221,10.222222,42.333333,POINT (8.27422 49.04685),3443.0
80721969,BERLIN JUNGFERNHEIDE DB-NETZ,52.53014,13.299441,11.785714,8.928571,POINT (13.29944 52.53014),6170.0
80043620,NEUHOF (B ZOSSEN),52.1414,13.4795,14.088889,0.0,POINT (13.47950 52.14140),6135.0
80270256,PRIEMERBURG,53.796039,12.225206,10.0,0.0,POINT (12.22521 53.79604),6939.0
80292854,WENDLINGEN (NECKAR),48.6731,9.3741,10.5,2.5,POINT (9.37410 48.67310),4610.0
80212159,JADERBERG,53.337003,8.18405,12.444444,4.0,POINT (8.18405 53.33700),1522.0
80110999,FRANKFURT-NIED,50.104,8.571715,11.115385,1.615385,POINT (8.57171 50.10400),3610.0
80125419,BAD ZWISCHENAHN,53.182449,8.004421,13.076923,12.846154,POINT (8.00442 53.18245),1520.0
80066274,CHEMNITZ MITTE,50.826361,12.9121,11.444444,0.888889,POINT (12.91210 50.82636),6258.0
80065581,CHEMNITZ SUED,50.82366,12.926955,11.5,55.5,POINT (12.92695 50.82366),6645.0
80202770,OTTERFING,47.910961,11.68227,14.4375,0.0,POINT (11.68227 47.91096),5505.0
80261404,PRESSATH,49.765489,11.94092,10.5,84.25,POINT (11.94092 49.76549),5052.0
80020537,HAMLAR,48.6936,10.827701,10.142857,18.714286,POINT (10.82770 48.69360),5381.0
80261149,NEUSTADT(WALDNAAB),49.724465,12.164525,10.928571,1.785714,POINT (12.16452 49.72447),5050.0
80093278,DUISBURG-GROSSENBAUM,51.365643,6.777806,12.142857,5.428571,POINT (6.77781 51.36564),2650.0
80135913,KOELN HBF,50.942973,6.958976,11.5,5.5,POINT (6.95898 50.94297),2639.0
80202564,KREUZSTRASZE,47.9185,11.76078,15.142857,64.857143,POINT (11.76078 47.91850),5622.0
80043422,KLINGE,51.743563,14.518986,10.473684,38.263158,POINT (14.51899 51.74356),6205.0
80200188,TOEGING(INN),48.258924,12.595419,10.0,2.0,POINT (12.59542 48.25892),5600.0
80081141,DUESSELDORF-REISHOLZ,51.181013,6.859365,10.25,64.625,POINT (6.85937 51.18101),2670.0
80043521,BRENITZ-SONNEWALDE,51.702926,13.596873,14.264706,3.147059,POINT (13.59687 51.70293),6135.0
80062745,WUELKNITZ,51.368875,13.389057,10.142857,5.428571,POINT (13.38906 51.36888),6273.0
80283325,PRENZLAU,53.322681,13.868,12.0,71.0,POINT (13.86800 53.32268),6081.0
80212134,RASTEDE,53.244601,8.19207,12.555556,4.666667,POINT (8.19207 53.24460),1522.0
80145094,HORNBERG SCHLOSSBERG,48.178404,8.232139,11.5,4.0,POINT (8.23214 48.17840),4250.0
